Contig	GS	EFP	BM	GN	EK	EHH
BM1_k141_1085104	0	0	1	0	0	0
BM1_k141_1085517	0	0	1	0	0	0
BM1_k141_1085950	0	0	1	0	0	0
BM1_k141_1085978	0	0	1	0	0	0
BM1_k141_1086162	0	0	1	0	0	0
BM1_k141_108636	0	0	1	0	0	0
BM1_k141_1086532	0	0	1	0	0	0
BM1_k141_1087027	0	0	1	0	0	0
BM1_k141_1087299	0	0	1	0	0	0
BM1_k141_1087313	0	0	1	0	0	0
BM1_k141_1087875	0	0	1	0	0	0
BM1_k141_1087999	0	0	1	0	0	0
BM1_k141_1088149	0	0	1	0	0	0
BM1_k141_1088441	0	0	1	0	0	0
BM1_k141_1088442	0	0	1	0	0	0
BM1_k141_1088793	0	0	1	0	0	0
BM1_k141_1088919	0	0	1	0	0	0
BM1_k141_1089431	0	0	1	0	0	0
BM1_k141_109054	0	0	1	0	0	0
BM1_k141_1090569	0	0	1	0	0	0
BM1_k141_1090664	0	0	1	0	0	0
BM1_k141_1090706	0	0	1	0	0	0
BM1_k141_1090960	0	0	1	0	0	0
BM1_k141_1091275	0	0	1	0	0	0
BM1_k141_1091344	0	0	1	0	0	0
BM1_k141_1091574	0	0	1	0	0	0
BM1_k141_1091662	0	0	1	0	0	0
BM1_k141_1091691	0	0	0	0	0	0
BM1_k141_109184	0	0	1	0	0	0
BM1_k141_1091872	0	0	1	0	0	0
BM1_k141_1092089	0	0	1	0	0	0
BM1_k141_1092095	0	0	1	0	0	0
BM1_k141_1092263	0	0	1	0	0	0
BM1_k141_1092333	0	0	1	0	0	0
BM1_k141_1092377	0	0	1	0	0	0
BM1_k141_10926	0	0	1	0	0	0
BM1_k141_1092656	0	0	1	0	0	0
BM1_k141_1092889	0	0	1	0	0	0
BM1_k141_1093033	0	0	1	0	0	0
BM1_k141_1093104	0	0	1	0	0	0
BM1_k141_1093315	0	0	1	0	0	0
BM1_k141_1093339	0	0	0	0	0	0
BM1_k141_109382	0	0	1	0	0	0
BM1_k141_1094023	0	0	0	0	0	0
BM1_k141_109408	0	0	1	0	0	0
BM1_k141_109429	0	0	1	0	0	0
BM1_k141_1094309	0	0	1	0	0	0
BM1_k141_1094541	0	0	1	0	0	0
BM1_k141_1094617	0	0	1	0	0	0
BM1_k141_1094645	0	0	1	0	0	0
BM1_k141_1094702	0	0	1	0	0	0
BM1_k141_1094922	0	0	1	0	0	0
BM1_k141_1095045	0	0	1	0	0	0
BM1_k141_1095233	0	0	1	0	0	0
BM1_k141_1095727	0	0	1	0	0	0
BM1_k141_1095952	0	0	1	0	0	0
BM1_k141_109596	0	0	1	0	0	0
BM1_k141_1095970	0	0	1	0	0	0
BM1_k141_109600	0	0	1	0	0	0
BM1_k141_1096181	0	0	1	0	0	0
BM1_k141_109628	0	0	1	0	0	0
BM1_k141_1096605	0	0	1	0	0	0
BM1_k141_1096865	0	0	1	0	0	0
BM1_k141_1097190	0	0	1	0	0	0
BM1_k141_1097368	0	0	1	0	0	0
BM1_k141_10977	0	0	1	0	0	0
BM1_k141_1097828	0	0	1	0	0	0
BM1_k141_1098209	0	0	1	0	0	0
BM1_k141_1098301	0	0	1	0	0	0
BM1_k141_1098305	0	0	1	0	0	0
BM1_k141_1098373	0	0	1	0	0	0
BM1_k141_1099285	0	0	1	0	0	0
BM1_k141_1099388	0	0	1	0	0	0
BM1_k141_1099453	0	0	1	0	0	0
BM1_k141_1099587	0	0	1	0	0	0
BM1_k141_1099648	0	0	1	0	0	0
BM1_k141_1099657	0	0	1	0	0	0
BM1_k141_1099973	1	0	1	0	0	0
BM1_k141_1100257	0	0	1	0	0	0
BM1_k141_1100620	0	0	1	0	0	0
BM1_k141_1100828	0	0	1	0	0	0
BM1_k141_1100999	0	0	1	0	0	0
BM1_k141_1101108	0	0	1	0	0	0
BM1_k141_110133	0	0	1	0	0	0
BM1_k141_1101640	0	0	1	0	0	0
BM1_k141_1101708	0	0	1	0	0	0
BM1_k141_1101717	0	0	1	0	0	0
BM1_k141_1101838	0	0	1	0	0	0
BM1_k141_1102218	0	0	1	0	0	0
BM1_k141_1102575	0	0	1	0	0	0
BM1_k141_1102855	0	0	1	0	0	0
BM1_k141_110308	0	0	1	0	0	0
BM1_k141_1103185	0	0	1	0	0	0
BM1_k141_110330	0	0	1	0	0	0
BM1_k141_1103478	0	0	1	0	0	0
BM1_k141_1103546	0	0	1	0	0	0
BM1_k141_1103636	0	0	1	0	0	0
BM1_k141_1103683	0	0	1	0	0	0
BM1_k141_110374	0	0	1	0	0	0
BM1_k141_1103773	0	0	1	0	0	0
BM1_k141_1103782	0	0	1	0	0	0
BM1_k141_1104026	0	0	1	0	0	0
BM1_k141_1104472	0	0	1	0	0	0
BM1_k141_1104564	0	0	1	0	0	0
BM1_k141_1104894	0	0	1	0	0	0
BM1_k141_1104915	0	0	1	0	0	0
BM1_k141_1105128	0	0	1	0	0	0
BM1_k141_1105221	0	0	1	0	0	0
BM1_k141_1105333	0	0	1	0	0	0
BM1_k141_1105373	0	0	1	0	0	0
BM1_k141_1105403	0	0	1	0	0	0
BM1_k141_110543	0	0	1	0	0	0
BM1_k141_1105525	0	0	1	0	0	0
BM1_k141_1105693	0	0	1	0	0	0
BM1_k141_1105732	0	0	1	0	0	0
BM1_k141_1105797	0	0	1	0	0	0
BM1_k141_1105845	0	0	1	0	0	0
BM1_k141_1105865	0	0	1	0	0	0
BM1_k141_1105956	0	0	1	0	0	0
BM1_k141_1105966	0	0	1	0	0	0
BM1_k141_1106	0	0	1	0	0	0
BM1_k141_1106016	0	0	1	0	0	0
BM1_k141_1106274	0	0	1	0	0	0
BM1_k141_1106376	0	0	1	0	0	0
BM1_k141_1106492	0	0	1	0	0	0
BM1_k141_1106515	0	0	1	0	0	0
BM1_k141_1106581	0	0	1	0	0	0
BM1_k141_1106659	0	0	0	0	0	0
BM1_k141_1106699	0	0	1	0	0	0
BM1_k141_110671	0	0	1	0	0	0
BM1_k141_1106716	0	0	1	0	0	0
BM1_k141_1107051	0	0	1	0	0	0
BM1_k141_1107197	0	0	1	0	0	0
BM1_k141_1107602	0	0	0	0	0	0
BM1_k141_1107765	0	0	1	0	0	0
BM1_k141_1107937	0	0	0	0	0	0
BM1_k141_110807	0	0	1	0	0	0
BM1_k141_1108087	0	0	1	0	0	0
BM1_k141_1108276	0	0	1	0	0	0
BM1_k141_110831	0	0	1	0	0	0
BM1_k141_1108422	0	0	1	0	0	0
BM1_k141_1108633	0	0	1	0	0	0
BM1_k141_1108904	0	0	1	0	0	0
BM1_k141_1109156	0	0	1	0	0	0
BM1_k141_1109205	0	0	0	0	0	0
BM1_k141_1109221	0	0	1	0	0	0
BM1_k141_1109264	0	0	1	0	0	0
BM1_k141_1109297	0	0	1	0	0	0
BM1_k141_1109364	0	0	0	0	0	0
BM1_k141_1109466	0	0	1	0	0	0
BM1_k141_1109863	0	0	1	0	0	0
BM1_k141_111009	0	0	1	0	0	0
BM1_k141_1110114	0	0	1	0	0	0
BM1_k141_1110181	0	0	1	0	0	0
BM1_k141_1110267	0	0	1	0	0	0
BM1_k141_1110433	0	0	1	0	0	0
BM1_k141_1110575	0	0	1	0	0	0
BM1_k141_1110682	0	0	1	0	0	0
BM1_k141_1110697	0	0	1	0	0	0
BM1_k141_1110737	0	0	1	0	0	0
BM1_k141_1110782	0	0	1	0	0	0
BM1_k141_1110793	0	0	1	0	0	0
BM1_k141_1111249	0	0	1	0	0	0
BM1_k141_1111571	0	0	0	0	0	0
BM1_k141_1111757	0	0	1	0	0	0
BM1_k141_1112163	0	0	1	0	0	0
BM1_k141_1112195	0	0	1	0	0	0
BM1_k141_1112253	0	0	1	0	0	0
BM1_k141_1112294	0	0	1	0	0	0
BM1_k141_1112456	0	0	1	0	0	0
BM1_k141_1112525	0	0	1	0	0	0
BM1_k141_1112592	0	0	1	0	0	0
BM1_k141_1112856	0	0	0	0	0	0
BM1_k141_1112883	0	0	1	0	0	0
BM1_k141_1112977	0	0	1	0	0	0
BM1_k141_1113094	0	0	1	0	0	0
BM1_k141_1113107	0	0	1	0	0	0
BM1_k141_1113298	0	0	1	0	0	0
BM1_k141_1113765	0	0	1	0	0	0
BM1_k141_1113766	0	0	1	0	0	0
BM1_k141_1114392	0	0	1	0	0	0
BM1_k141_1114803	0	0	1	0	0	0
BM1_k141_1114826	0	0	1	0	0	0
BM1_k141_1114997	0	0	1	0	0	0
BM1_k141_1115050	0	0	1	0	0	0
BM1_k141_1115185	0	0	1	0	0	0
BM1_k141_1115279	0	0	1	0	0	0
BM1_k141_1115747	0	0	1	0	0	0
BM1_k141_1115813	0	0	1	0	0	0
BM1_k141_1115897	0	0	1	0	0	0
BM1_k141_111596	0	0	1	0	0	0
BM1_k141_1116197	0	0	1	0	0	0
BM1_k141_1116399	0	0	1	0	0	0
BM1_k141_1116449	0	0	1	0	0	0
BM1_k141_1116641	0	0	1	0	0	0
BM1_k141_1116646	0	0	1	0	0	0
BM1_k141_1116780	0	0	1	0	0	0
BM1_k141_1116807	0	0	1	0	0	0
BM1_k141_1116848	0	0	1	0	0	0
BM1_k141_111685	0	0	1	0	0	0
BM1_k141_1116883	0	0	1	0	0	0
BM1_k141_1117020	0	0	1	0	0	0
BM1_k141_1117060	0	0	1	0	0	0
BM1_k141_1117204	0	0	1	0	0	0
BM1_k141_1117298	0	0	1	0	0	0
BM1_k141_1117647	0	0	1	0	0	0
BM1_k141_1117815	0	0	1	0	0	0
BM1_k141_1117879	0	0	1	0	0	0
BM1_k141_1118333	0	0	1	0	0	0
BM1_k141_1118618	0	0	1	0	0	0
BM1_k141_1118665	0	0	1	0	0	0
BM1_k141_1119591	0	0	1	0	0	0
BM1_k141_1119622	0	0	1	0	0	0
BM1_k141_1119666	0	0	1	0	0	0
BM1_k141_1119698	0	0	1	0	0	0
BM1_k141_1120095	0	0	0	0	0	0
BM1_k141_1120408	0	0	1	0	0	0
BM1_k141_112046	0	0	1	0	0	0
BM1_k141_1121061	0	0	1	0	0	0
BM1_k141_1121085	0	0	1	0	0	0
BM1_k141_1121203	0	0	1	0	0	0
BM1_k141_1121259	0	0	1	0	0	0
BM1_k141_11214	0	0	1	0	0	0
BM1_k141_1122041	0	0	1	0	0	0
BM1_k141_1122364	0	0	1	0	0	0
BM1_k141_1122510	0	0	1	0	0	0
BM1_k141_1122729	0	0	0	0	0	0
BM1_k141_112318	0	0	1	0	0	0
BM1_k141_1123407	0	0	1	0	0	0
BM1_k141_1123675	0	0	1	0	0	0
BM1_k141_112373	0	0	1	0	0	0
BM1_k141_1123866	0	0	1	0	0	0
BM1_k141_1124025	0	0	1	0	0	0
BM1_k141_1124044	0	0	1	0	0	0
BM1_k141_1124054	0	0	1	0	0	0
BM1_k141_1124065	0	0	1	0	0	0
BM1_k141_1124108	0	0	1	0	0	0
BM1_k141_1124116	0	0	1	0	0	0
BM1_k141_1124163	0	0	1	0	0	0
BM1_k141_1124269	0	0	1	0	0	0
BM1_k141_1124611	0	0	1	0	0	0
BM1_k141_1124866	0	0	1	0	0	0
BM1_k141_1124922	0	0	1	0	0	0
BM1_k141_1124956	0	0	1	0	0	0
BM1_k141_1125050	0	0	1	0	0	0
BM1_k141_1125122	0	0	1	0	0	0
BM1_k141_1125211	0	0	1	0	0	0
BM1_k141_112533	0	0	1	0	0	0
BM1_k141_112534	0	0	1	0	0	0
BM1_k141_1125452	0	0	1	0	0	0
BM1_k141_1125484	0	0	1	0	0	0
BM1_k141_1125666	0	0	1	0	0	0
BM1_k141_1126107	0	0	1	0	0	0
BM1_k141_1126119	0	0	1	0	0	0
BM1_k141_1126157	0	0	1	0	0	0
BM1_k141_1126249	0	0	1	0	0	0
BM1_k141_1126545	0	0	1	0	0	0
BM1_k141_1126739	0	0	1	0	0	0
BM1_k141_1127049	0	0	1	0	0	0
BM1_k141_1127396	0	0	1	0	0	0
BM1_k141_11275	0	0	1	0	0	0
BM1_k141_1127583	0	0	1	0	0	0
BM1_k141_112772	0	0	1	0	0	0
BM1_k141_1127759	0	0	1	0	0	0
BM1_k141_1127838	0	0	1	0	0	0
BM1_k141_1127864	0	0	1	0	0	0
BM1_k141_11279	0	0	1	0	0	0
BM1_k141_1127978	0	0	1	0	0	0
BM1_k141_1128159	0	0	1	0	0	0
BM1_k141_1128435	0	0	1	0	0	0
BM1_k141_1128479	0	0	1	0	0	0
BM1_k141_1128596	0	0	1	0	0	0
BM1_k141_1128870	0	0	1	0	0	0
BM1_k141_1129370	0	0	1	0	0	0
BM1_k141_1129683	0	0	1	0	0	0
BM1_k141_1129736	0	0	1	0	0	0
BM1_k141_1129778	0	0	1	0	0	0
BM1_k141_1129880	0	0	1	0	0	0
BM1_k141_1129913	0	0	1	0	0	0
BM1_k141_1130154	0	0	1	0	0	0
BM1_k141_1130161	0	0	1	0	0	0
BM1_k141_1130270	1	0	1	0	0	0
BM1_k141_1130413	0	0	1	0	0	0
BM1_k141_1130648	0	0	1	0	0	0
BM1_k141_1130857	0	0	1	0	0	0
BM1_k141_1131220	0	0	1	0	0	0
BM1_k141_1131296	0	0	1	0	0	0
BM1_k141_1131366	0	0	1	0	0	0
BM1_k141_11316	0	0	1	0	0	0
BM1_k141_1131779	0	0	1	0	0	0
BM1_k141_1131836	0	0	1	0	0	0
BM1_k141_1132281	0	0	1	0	0	0
BM1_k141_1132348	0	0	1	0	0	0
BM1_k141_1132372	0	0	1	0	0	0
BM1_k141_1132420	0	0	1	0	0	0
BM1_k141_1132695	0	0	1	0	0	0
BM1_k141_1132983	0	0	1	0	0	0
BM1_k141_1133040	0	0	1	0	0	0
BM1_k141_1133205	0	0	1	0	0	0
BM1_k141_113321	0	0	1	0	0	0
BM1_k141_1133248	0	0	1	0	0	0
BM1_k141_1133614	0	0	1	0	0	0
BM1_k141_113398	0	0	1	0	0	0
BM1_k141_1134192	0	0	0	0	0	0
BM1_k141_1134335	0	0	1	0	0	0
BM1_k141_1134649	0	0	1	0	0	0
BM1_k141_1134650	0	0	1	0	0	0
BM1_k141_1134798	0	0	1	0	0	0
BM1_k141_1135221	0	0	1	0	0	0
BM1_k141_1135436	0	0	1	0	0	0
BM1_k141_1135711	0	0	1	0	0	0
BM1_k141_113587	0	0	1	0	0	0
BM1_k141_1136185	0	0	1	0	0	0
BM1_k141_1136480	0	0	1	0	0	0
BM1_k141_1136713	0	0	1	0	0	0
BM1_k141_1136801	0	0	1	0	0	0
BM1_k141_1137209	0	0	1	0	0	0
BM1_k141_113763	0	0	1	0	0	0
BM1_k141_1137739	0	0	1	0	0	0
BM1_k141_1137809	0	0	1	0	0	0
BM1_k141_1137811	0	0	1	0	0	0
BM1_k141_1137845	0	0	1	0	0	0
BM1_k141_1137866	0	0	1	0	0	0
BM1_k141_1138004	0	0	1	0	0	0
BM1_k141_1138137	0	0	1	0	0	0
BM1_k141_1138156	0	0	1	0	0	0
BM1_k141_1138424	0	0	1	0	0	0
BM1_k141_113847	0	0	1	0	0	0
BM1_k141_1138586	0	0	1	0	0	0
BM1_k141_1138634	0	0	1	0	0	0
BM1_k141_1138638	0	0	1	0	0	0
BM1_k141_1138661	0	0	1	0	0	0
BM1_k141_1138802	0	0	1	0	0	0
BM1_k141_1138869	0	0	1	0	0	0
BM1_k141_1138933	0	0	1	0	0	0
BM1_k141_1139191	0	0	1	0	0	0
BM1_k141_1139232	0	0	1	0	0	0
BM1_k141_1139233	0	0	1	0	0	0
BM1_k141_113930	0	0	1	0	0	0
BM1_k141_1139502	0	0	1	0	0	0
BM1_k141_1139548	0	0	1	0	0	0
BM1_k141_113955	0	0	1	0	0	0
BM1_k141_113963	0	0	1	0	0	0
BM1_k141_113972	0	0	1	0	0	0
BM1_k141_1140009	0	0	1	0	0	0
BM1_k141_1140069	0	0	1	0	0	0
BM1_k141_1140178	0	0	1	0	0	0
BM1_k141_1140371	0	0	1	0	0	0
BM1_k141_1140399	0	0	1	0	0	0
BM1_k141_1140499	0	0	1	0	0	0
BM1_k141_1140577	0	0	1	0	0	0
BM1_k141_1140824	0	0	1	0	0	0
BM1_k141_1140829	0	0	1	0	0	0
BM1_k141_1140868	0	0	1	0	0	0
BM1_k141_114090	0	0	1	0	0	0
BM1_k141_1141059	0	0	1	0	0	0
BM1_k141_1141120	0	0	1	0	0	0
BM1_k141_1141152	0	0	1	0	0	0
BM1_k141_1141230	0	0	1	0	0	0
BM1_k141_1141341	0	0	0	0	0	0
BM1_k141_1141367	0	0	1	0	0	0
BM1_k141_114149	0	0	1	0	0	0
BM1_k141_1141561	0	0	1	0	0	0
BM1_k141_1141595	0	0	1	0	0	0
BM1_k141_1141735	0	0	1	0	0	0
BM1_k141_1141789	0	0	1	0	0	0
BM1_k141_1141980	0	0	1	0	0	0
BM1_k141_1141987	0	0	1	0	0	0
BM1_k141_114228	0	0	1	0	0	0
BM1_k141_1142324	0	0	1	0	0	0
BM1_k141_1142345	0	0	1	0	0	0
BM1_k141_1142413	0	0	1	0	0	0
BM1_k141_1142480	0	0	1	0	0	0
BM1_k141_1142528	0	0	1	0	0	0
BM1_k141_1142564	0	0	1	0	0	0
BM1_k141_1142610	0	0	1	0	0	0
BM1_k141_1142691	0	0	1	0	0	0
BM1_k141_1142855	0	0	1	0	0	0
BM1_k141_1143140	0	0	1	0	0	0
BM1_k141_1143259	0	0	1	0	0	0
BM1_k141_1143513	0	0	1	0	0	0
BM1_k141_1144100	0	0	1	0	0	0
BM1_k141_1144189	0	0	1	0	0	0
BM1_k141_1144294	0	0	1	0	0	0
BM1_k141_1144504	0	0	1	0	0	0
BM1_k141_1144646	0	0	1	0	0	0
BM1_k141_1144775	0	0	1	0	0	0
BM1_k141_1145353	0	0	1	0	0	0
BM1_k141_1145434	0	0	1	0	0	0
BM1_k141_1145541	0	0	1	0	0	0
BM1_k141_1145905	0	0	1	0	0	0
BM1_k141_1145928	0	0	1	0	0	0
BM1_k141_1145954	0	0	1	0	0	0
BM1_k141_1146599	0	0	1	0	0	0
BM1_k141_114689	0	0	1	0	0	0
BM1_k141_1147245	0	0	1	0	0	0
BM1_k141_1147354	0	0	1	0	0	0
BM1_k141_1147423	0	0	1	0	0	0
BM1_k141_1147499	0	0	1	0	0	0
BM1_k141_1147595	0	0	1	0	0	0
BM1_k141_114795	0	0	1	0	0	0
BM1_k141_1148045	0	0	1	0	0	0
BM1_k141_1148120	0	0	1	0	0	0
BM1_k141_1148155	0	0	1	0	0	0
BM1_k141_1148367	0	0	1	0	0	0
BM1_k141_1148524	0	0	1	0	0	0
BM1_k141_1148664	0	0	1	0	0	0
BM1_k141_1148775	0	0	1	0	0	0
BM1_k141_1149114	0	0	1	0	0	0
BM1_k141_1149145	0	0	1	0	0	0
BM1_k141_1149217	0	0	1	0	0	0
BM1_k141_1149461	0	0	1	0	0	0
BM1_k141_1149729	0	0	1	0	0	0
BM1_k141_1149825	0	0	0	0	0	0
BM1_k141_1149917	0	0	1	0	0	0
BM1_k141_1150096	0	0	1	0	0	0
BM1_k141_1150146	0	0	1	0	0	0
BM1_k141_1150400	0	0	1	0	0	0
BM1_k141_1150629	0	0	1	0	0	0
BM1_k141_1150690	0	0	1	0	0	0
BM1_k141_115072	0	0	1	0	0	0
BM1_k141_1150767	0	0	1	0	0	0
BM1_k141_1150885	0	0	1	0	0	0
BM1_k141_1151084	0	0	1	0	0	0
BM1_k141_1151128	1	0	1	0	0	0
BM1_k141_1151201	0	0	1	0	0	0
BM1_k141_115180	0	0	1	0	0	0
BM1_k141_1152453	0	0	1	0	0	0
BM1_k141_1152677	0	0	1	0	0	0
BM1_k141_1152717	0	0	1	0	0	0
BM1_k141_1152744	0	0	1	0	0	0
BM1_k141_1153197	0	0	1	0	0	0
BM1_k141_1153369	0	0	1	0	0	0
BM1_k141_1153428	0	0	1	0	0	0
BM1_k141_1153580	0	0	1	0	0	0
BM1_k141_115382	0	0	1	0	0	0
BM1_k141_1154051	0	0	1	0	0	0
BM1_k141_1154090	0	0	1	0	0	0
BM1_k141_1154393	0	0	1	0	0	0
BM1_k141_115443	0	0	1	0	0	0
BM1_k141_1154507	0	0	1	0	0	0
BM1_k141_1154579	0	0	1	0	0	0
BM1_k141_1154846	0	0	1	0	0	0
BM1_k141_1155001	0	0	1	0	0	0
BM1_k141_1155011	0	0	1	0	0	0
BM1_k141_1155183	0	0	1	0	0	0
BM1_k141_1155360	0	0	1	0	0	0
BM1_k141_1155490	0	0	1	0	0	0
BM1_k141_1155624	0	0	1	0	0	0
BM1_k141_1155643	0	0	1	0	0	0
BM1_k141_1155841	0	0	1	0	0	0
BM1_k141_1156149	0	0	1	0	0	0
BM1_k141_1156336	0	0	1	0	0	0
BM1_k141_1156595	0	0	1	0	0	0
BM1_k141_1157364	0	0	1	0	0	0
BM1_k141_1157546	0	0	1	0	0	0
BM1_k141_1157765	0	0	1	0	0	0
BM1_k141_1158391	0	0	1	0	0	0
BM1_k141_1158587	0	0	1	0	0	0
BM1_k141_1158776	0	0	1	0	0	0
BM1_k141_1158927	0	0	1	0	0	0
BM1_k141_115894	0	0	1	0	0	0
BM1_k141_1159012	0	0	1	0	0	0
BM1_k141_11591	0	0	1	0	0	0
BM1_k141_1159350	0	0	1	0	0	0
BM1_k141_1159469	0	0	1	0	0	0
BM1_k141_1159480	0	0	1	0	0	0
BM1_k141_1159594	0	0	1	0	0	0
BM1_k141_1159681	0	0	0	0	0	0
BM1_k141_1159920	0	0	1	0	0	0
BM1_k141_1160092	0	0	1	0	0	0
BM1_k141_1160196	0	0	1	0	0	0
BM1_k141_11602	0	0	1	0	0	0
BM1_k141_1160271	0	0	1	0	0	0
BM1_k141_1160316	0	0	1	0	0	0
BM1_k141_1160342	0	0	1	0	0	0
BM1_k141_1160513	0	0	1	0	0	0
BM1_k141_1160579	0	0	1	0	0	0
BM1_k141_1160625	0	0	1	0	0	0
BM1_k141_1160795	0	0	1	0	0	0
BM1_k141_1160835	0	0	1	0	0	0
BM1_k141_1160929	0	0	1	0	0	0
BM1_k141_1160946	0	0	1	0	0	0
BM1_k141_1160954	0	0	1	0	0	0
BM1_k141_1160985	0	0	1	0	0	0
BM1_k141_116124	0	0	0	0	0	0
BM1_k141_1161350	0	0	1	0	0	0
BM1_k141_1161474	0	0	1	0	0	0
BM1_k141_1161509	0	0	1	0	0	0
BM1_k141_1161615	0	0	1	0	0	0
BM1_k141_1161952	0	0	1	0	0	0
BM1_k141_1161954	0	0	1	0	0	0
BM1_k141_1162067	0	0	1	0	0	0
BM1_k141_1162078	0	0	1	0	0	0
BM1_k141_1162225	0	0	1	0	0	0
BM1_k141_116223	0	0	1	0	0	0
BM1_k141_1162381	0	0	1	0	0	0
BM1_k141_1162425	0	0	1	0	0	0
BM1_k141_1162707	0	0	1	0	0	0
BM1_k141_1162743	0	0	1	0	0	0
BM1_k141_1162998	0	0	1	0	0	0
BM1_k141_1163233	0	0	1	0	0	0
BM1_k141_1163289	0	0	0	0	0	0
BM1_k141_1163292	0	0	0	0	0	0
BM1_k141_1163299	0	0	1	0	0	0
BM1_k141_1163345	0	0	1	0	0	0
BM1_k141_1163434	0	0	1	0	0	0
BM1_k141_1163513	0	0	1	0	0	0
BM1_k141_1163728	0	0	1	0	0	0
BM1_k141_1164488	0	0	1	0	0	0
BM1_k141_1164552	0	0	1	0	0	0
BM1_k141_1164571	0	0	1	0	0	0
BM1_k141_1164659	0	0	1	0	0	0
BM1_k141_116481	0	0	1	0	0	0
BM1_k141_116485	0	0	1	0	0	0
BM1_k141_1165122	0	0	1	0	0	0
BM1_k141_1165146	0	0	0	0	0	0
BM1_k141_1165148	0	0	1	0	0	0
BM1_k141_1165222	0	0	1	0	0	0
BM1_k141_1165287	0	0	1	0	0	0
BM1_k141_1165293	0	0	1	0	0	0
BM1_k141_1165545	0	0	0	0	0	0
BM1_k141_1165598	0	0	1	0	0	0
BM1_k141_1165995	0	0	1	0	0	0
BM1_k141_1166209	0	0	1	0	0	0
BM1_k141_1166302	0	0	1	0	0	0
BM1_k141_1166341	0	0	1	0	0	0
BM1_k141_1166373	0	0	1	0	0	0
BM1_k141_1166439	0	0	1	0	0	0
BM1_k141_1166547	0	0	1	0	0	0
BM1_k141_116656	0	0	1	0	0	0
BM1_k141_1166574	0	0	1	0	0	0
BM1_k141_1166775	0	0	1	0	0	0
BM1_k141_1166792	0	0	1	0	0	0
BM1_k141_1166843	0	0	1	0	0	0
BM1_k141_1166946	0	0	1	0	0	0
BM1_k141_1167310	0	0	1	0	0	0
BM1_k141_1167601	0	0	1	0	0	0
BM1_k141_1167795	0	0	1	0	0	0
BM1_k141_1168143	0	0	1	0	0	0
BM1_k141_1168263	0	0	1	0	0	0
BM1_k141_1168482	0	0	1	0	0	0
BM1_k141_1168671	0	0	1	0	0	0
BM1_k141_1168856	0	0	1	0	0	0
BM1_k141_1168978	0	0	1	0	0	0
BM1_k141_1169491	0	0	1	0	0	0
BM1_k141_1169522	0	0	1	0	0	0
BM1_k141_1169536	0	0	1	0	0	0
BM1_k141_1169554	0	0	1	0	0	0
BM1_k141_116979	0	0	1	0	0	0
BM1_k141_1170373	0	0	1	0	0	0
BM1_k141_117039	0	0	1	0	0	0
BM1_k141_1170564	0	0	1	0	0	0
BM1_k141_1170698	0	0	1	0	0	0
BM1_k141_117076	0	0	1	0	0	0
BM1_k141_1170828	0	0	1	0	0	0
BM1_k141_1170930	0	0	1	0	0	0
BM1_k141_1171167	0	0	1	0	0	0
BM1_k141_1171281	0	0	1	0	0	0
BM1_k141_1171622	0	0	1	0	0	0
BM1_k141_1171698	0	0	1	0	0	0
BM1_k141_1171710	0	0	1	0	0	0
BM1_k141_1171727	0	0	1	0	0	0
BM1_k141_1171938	0	0	1	0	0	0
BM1_k141_1171970	0	0	1	0	0	0
BM1_k141_1172177	0	0	1	0	0	0
BM1_k141_1172205	0	0	0	0	0	0
BM1_k141_1172495	0	0	1	0	0	0
BM1_k141_1172507	0	0	1	0	0	0
BM1_k141_1172514	0	0	1	0	0	0
BM1_k141_1173044	0	0	1	0	0	0
BM1_k141_1173253	0	0	1	0	0	0
BM1_k141_117381	0	0	1	0	0	0
BM1_k141_1174147	0	0	1	0	0	0
BM1_k141_1174244	0	0	1	0	0	0
BM1_k141_1174712	0	0	1	0	0	0
BM1_k141_1174871	0	0	1	0	0	0
BM1_k141_117488	0	0	1	0	0	0
BM1_k141_1174887	0	0	1	0	0	0
BM1_k141_1174912	0	0	1	0	0	0
BM1_k141_1174951	0	0	1	0	0	0
BM1_k141_1174969	0	0	1	0	0	0
BM1_k141_1175022	0	0	1	0	0	0
BM1_k141_1175125	0	0	1	0	0	0
BM1_k141_1175589	0	0	1	0	0	0
BM1_k141_1175876	0	0	1	0	0	0
BM1_k141_1175891	0	0	1	0	0	0
BM1_k141_1176087	0	0	1	0	0	0
BM1_k141_1176279	0	0	1	0	0	0
BM1_k141_1176321	0	0	1	0	0	0
BM1_k141_1176425	0	0	1	0	0	0
BM1_k141_117657	0	0	1	0	0	0
BM1_k141_1176670	0	0	1	0	0	0
BM1_k141_1176738	0	0	1	0	0	0
BM1_k141_1176794	0	0	1	0	0	0
BM1_k141_117692	0	0	1	0	0	0
BM1_k141_1177025	0	0	1	0	0	0
BM1_k141_1177397	0	0	1	0	0	0
BM1_k141_1177457	0	0	1	0	0	0
BM1_k141_1177532	0	0	1	0	0	0
BM1_k141_1177608	0	0	1	0	0	0
BM1_k141_1177646	0	0	1	0	0	0
BM1_k141_1177679	0	0	1	0	0	0
BM1_k141_1177910	0	0	1	0	0	0
BM1_k141_1178062	0	0	1	0	0	0
BM1_k141_1178142	0	0	1	0	0	0
BM1_k141_1178287	0	0	1	0	0	0
BM1_k141_1178391	0	0	1	0	0	0
BM1_k141_1178627	0	0	1	0	0	0
BM1_k141_1178711	0	0	1	0	0	0
