Contig	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
EK4_k141_1661546	8	13	0	16	5	16	12	26	0	8	0	1	0	0	0	0	0	0	0	0	0
EK4_k141_16616	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1662011	0	0	0	0	0	215	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1662083	48	64	40	42	46	68	63	54	24	23	33	8	0	0	0	0	0	0	0	0	0
EK4_k141_166247	3	4	0	5	10	1	6	20	0	0	0	3	0	0	0	0	0	0	0	0	0
EK4_k141_1662707	24	17	13	8	40	9	67	27	21	51	10	21	0	0	0	0	0	0	0	0	0
EK4_k141_1663106	0	0	0	0	5	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1663233	1	2	6	4	52	2	20	22	4	8	7	1	0	0	0	0	0	0	0	0	0
EK4_k141_1663360	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1663397	0	0	0	0	2	8	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1663756	9	6	6	16	166	134	75	25	6	10	6	3	0	0	0	0	0	0	0	0	0
EK4_k141_1664112	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1664498	0	0	2	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1664733	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1665455	0	0	0	0	4	0	33	50	0	0	0	0	0	0	0	6	0	0	0	0	0
EK4_k141_1665533	0	8	0	20	21	29	7	14	33	4	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1665614	0	0	0	0	8	2	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1665939	0	0	0	5	4	0	14	128	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1666114	0	0	0	0	4	0	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1666331	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1666697	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1666797	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1667007	0	0	0	0	0	0	2	30	2	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1667111	0	0	0	0	0	2	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1667163	0	0	4	1	18	4	35	99	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1667424	4	15	4	4	22	50	6	16	2	11	6	3	0	0	0	0	0	0	0	0	0
EK4_k141_1667430	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_166772	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1668129	2	0	1	2	14	0	45	148	0	1	1	0	0	0	2	1	0	0	0	0	0
EK4_k141_1668252	0	0	0	0	8	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1668680	0	1	0	0	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1668918	0	0	0	0	8	16	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_16697	0	0	0	0	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1670713	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1671115	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1671255	0	0	0	0	2	0	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1671609	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_167166	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1671777	0	0	0	0	8	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1672027	0	0	0	0	0	0	88	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1672179	0	0	0	0	4	0	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1672971	0	0	0	0	2	0	10	10	0	1	4	0	0	0	0	0	0	0	0	0	0
EK4_k141_1673654	0	0	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1673795	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1674164	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1674302	0	0	0	0	2	1	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1675693	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1676035	0	0	0	0	0	0	0	4	1	0	4	0	0	0	0	0	0	0	0	0	0
EK4_k141_1676244	0	0	0	0	12	0	48	47	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1676715	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1677101	2	0	1	0	10	13	14	26	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1677244	0	0	0	0	0	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_167817	103	210	157	273	287	222	139	67	210	264	102	256	0	0	0	0	0	0	0	0	0
EK4_k141_1678332	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1678968	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1679011	0	0	0	0	19	9	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0
EK4_k141_1679132	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1680328	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_168059	0	0	0	0	12	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1680678	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1680763	0	6	0	0	0	0	0	3	11	8	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1681064	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1683915	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1684012	8	4	2	2	14	11	6	29	2	0	5	6	0	0	0	0	0	0	0	0	0
EK4_k141_1685111	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1685180	17	33	33	136	58	13	29	33	3	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_168561	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1686217	0	0	2	0	1	6	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1686301	0	0	0	0	0	123	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1686810	0	0	0	0	2	22	5	48	0	0	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_168714	0	0	1	0	0	2	5	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1687243	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1687442	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1687722	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1688472	0	0	0	0	0	0	24	55	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1688665	0	0	0	0	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1688694	0	0	0	0	0	10	28	32	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1689525	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1689974	0	0	0	0	2	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1689995	0	0	0	0	0	0	2	18	0	0	4	0	0	0	0	0	0	0	0	0	0
EK4_k141_1690360	0	0	0	0	10	77	29	536	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1690529	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_169055	13	10	2	11	51	65	38	28	14	15	11	9	0	0	0	0	0	0	0	0	0
EK4_k141_1690710	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1691823	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1691969	0	0	0	0	3	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1692205	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1692324	0	0	0	0	8	0	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1692382	0	0	0	0	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1692484	2	2	0	0	14	10	37	16	4	2	3	5	0	0	0	0	0	0	0	0	0
EK4_k141_1692559	0	0	0	0	0	0	108	184	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1692846	0	0	0	0	0	29	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1692898	0	0	0	0	46	20	102	92	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1693228	0	0	0	0	71	2	77	32	0	2	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1693489	0	0	0	0	2	4	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1693594	0	0	0	0	2	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1693635	0	0	0	0	14	14	5	18	0	0	0	0	0	0	0	0	0	0	1	0	0
EK4_k141_1694127	0	0	0	0	0	0	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1694732	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1695015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_169591	6	31	30	65	38	56	15	14	39	29	6	45	0	0	0	0	0	0	0	0	0
EK4_k141_1696194	4	0	2	0	2	1	0	56	4	1	2	0	0	0	0	0	0	0	0	0	0
EK4_k141_1696480	0	0	0	0	6	3	2	7	0	0	2	0	0	0	0	0	0	0	0	0	0
EK4_k141_1696775	0	0	0	0	0	0	4	7	0	2	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1696896	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1697267	0	0	0	0	5	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1697492	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1697565	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1697941	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1698107	0	0	0	0	0	1	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1698579	0	0	0	7	9	0	33	46	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1699440	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_169963	0	0	0	0	2	0	6	4	2	2	2	2	0	0	0	0	0	0	0	0	0
EK4_k141_169971	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1699839	0	0	0	0	0	0	3	5	0	0	2	0	0	0	0	0	0	0	0	0	0
EK4_k141_169986	0	0	0	0	0	4	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1700132	8	32	25	20	36	39	20	22	29	17	14	16	0	0	0	0	0	0	0	0	0
EK4_k141_1700315	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1700771	0	1	1	3	1	5	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1701174	0	0	0	0	8	2	30	36	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1701436	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1702034	0	0	0	0	0	0	18	35	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1702110	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1702423	1	0	0	0	2	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1703357	0	0	0	0	0	0	2	3	0	0	2	2	0	0	0	0	0	0	0	0	0
EK4_k141_1703969	0	0	2	1	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1703994	0	1	0	0	2	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1704056	0	0	3	0	2	1	1	14	3	1	4	0	0	0	0	0	0	0	0	0	0
EK4_k141_1704328	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1704452	0	0	0	0	0	32	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1704488	0	0	0	0	2	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1704498	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1704510	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0
EK4_k141_1705513	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1706181	0	0	0	0	0	5	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1706309	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1706776	0	0	0	0	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1706817	0	0	0	0	2	0	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1706968	0	0	0	0	17	0	14	22	8	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1707146	0	0	0	0	8	1	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1708192	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1708237	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1708244	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_170847	0	0	0	0	0	4	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1708673	1	3	0	1	0	10	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1708832	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1709244	0	0	0	0	0	21	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1709517	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_171037	0	0	0	0	17	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1710494	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1710721	0	0	0	0	1	1	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0
EK4_k141_1710964	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_171111	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1711367	0	0	0	0	5	4	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1712388	0	1	2	0	2	2	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1712747	0	0	0	0	0	6	6	25	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1712819	2	4	4	2	8	18	0	16	2	1	4	2	0	0	0	0	0	0	0	0	0
EK4_k141_1712905	1	2	6	1	2	10	29	34	0	4	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_1712923	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1713292	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1713584	0	0	0	0	1	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1713757	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1713957	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1714133	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1714138	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1714273	0	0	0	0	8	168	15	641	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1714679	0	0	0	0	9	5	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1715959	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1716116	0	0	0	0	0	2	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1716469	4	2	1	0	3	0	18	52	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1716686	0	0	0	0	78	0	164	146	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1716725	0	0	0	0	2	2	26	98	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_171674	4	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1716782	0	0	0	0	2	0	6	14	2	0	0	6	0	0	0	0	0	0	0	0	0
EK4_k141_171684	0	0	0	0	0	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1717213	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1717586	2	0	0	0	0	0	4	14	0	5	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1718720	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_171913	0	0	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1719715	0	0	0	0	6	0	10	29	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1719944	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1720023	0	0	0	0	2	0	8	11	0	0	1	1	0	0	0	0	0	0	0	0	0
EK4_k141_1720152	0	0	0	0	4	1	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1720740	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1720886	0	0	0	0	16	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1720981	0	0	0	0	6	0	13	30	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1721201	0	0	0	0	7	0	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1721574	0	0	0	0	0	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1721728	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1721889	0	0	0	0	6	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1721965	0	0	0	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1723192	8	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1723556	0	0	0	0	0	0	31	27	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1723600	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_172362	1	0	0	0	0	0	7	21	1	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1723670	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1723841	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_172437	0	0	0	0	1	6	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1724438	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1724627	0	0	2	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_172486	2	0	0	0	0	6	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1724990	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1725487	0	0	0	2	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1725643	0	0	0	0	3	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1725712	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1725874	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1726258	0	0	0	0	5	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1727069	0	0	0	0	2	0	30	26	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_17273	0	0	4	2	2	62	28	516	4	6	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1727497	1	0	0	0	12	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1728429	21	0	0	0	9	5	17	35	0	0	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_1729711	3	10	6	8	20	8	19	6	4	0	2	0	0	0	0	0	0	0	0	0	0
EK4_k141_1729793	0	0	1	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1731035	0	0	0	0	2	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1731237	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1731641	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1731671	0	0	0	0	4	0	25	22	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1731788	0	0	0	0	3	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1731814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1732332	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1732627	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1733240	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1733353	0	0	0	0	6	0	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1734145	0	0	0	0	0	2	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1734558	2	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1735248	0	0	0	0	0	0	1	8	0	0	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_1735329	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1736055	0	0	1	0	0	0	0	1609	0	0	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_1736367	0	0	0	0	4	0	3	8	0	0	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_1737181	0	0	0	0	14	5	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1737245	0	1	3	0	0	1	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_17373	0	0	0	0	0	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1737559	0	0	0	0	0	0	40	85	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1738712	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1739050	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_173908	0	0	0	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1739323	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1739471	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1739875	0	0	0	0	60	0	156	127	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1740508	0	2	0	0	2	3	6	8	0	2	0	2	0	0	0	0	0	0	0	0	0
EK4_k141_1740804	0	0	0	0	0	1	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1742081	0	6	0	3	0	0	6	4	0	2	1	0	0	0	0	0	0	0	0	0	0
EK4_k141_1742119	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1742309	0	0	0	0	3	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1742569	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1742603	0	0	0	0	14	23	17	48	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1743364	0	0	0	0	46	33	35	83	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1743451	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1743684	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744074	0	0	0	0	93	15	226	202	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744133	0	0	0	0	2	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744523	0	0	0	0	0	0	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744599	1	0	0	0	1	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744613	0	0	0	0	2	7	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_174467	0	0	0	0	1	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744703	0	0	0	0	51	0	108	68	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744707	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1744981	0	0	0	0	16	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1745479	21	5	2	1	8	16	45	35	0	0	8	9	0	0	0	0	0	0	0	0	0
EK4_k141_1745662	0	0	0	0	29	38	24	70	0	0	3	0	0	0	0	0	0	0	0	0	0
EK4_k141_1745795	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0
EK4_k141_1746010	0	0	0	0	2	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0
