clade_name	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
GGB52905_SGB73831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18614	0.0	0.17388	0.22365	0.0	0.0	0.0	0.0	0.0
GGB58216_SGB79863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17424	0.20614	0.20469	0.28081	0.0	0.0	0.0	0.0	0.0
GGB140922_SGB113441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17378	1.28182	0.17774	1.07758	0.0	0.0	0.0	0.0	0.0
GGB82825_SGB114954	0.64383	2.0547	2.02143	4.5171	3.93336	7.31064	3.23149	1.79464	0.59894	0.53357	0.56459	0.90401	0.17298	0.0	0.12714	0.23773	0.0	0.0	0.0	0.0	0.0
GGB56405_SGB113460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17114	0.50734	0.22777	0.31186	0.0	0.0	0.0	0.0	0.0
GGB84831_SGB120694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00779	0.02151	0.03627	0.02943	0.17073	0.05594	0.14515	0.19495	0.0	0.0	0.00397	0.00458	0.0
GGB81665_SGB112970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16682	0.0	0.26503	0.01689	0.0	0.0	0.0	0.0	0.0
GGB50174_SGB70240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16279	0.16985	0.05737	0.0	0.0	0.0	0.0	0.0	0.0
GGB81891_SGB112351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16195	0.15548	0.06779	0.491	0.0	0.0	0.0	0.0	0.0
GGB81840_SGB112494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16158	0.00888	0.07398	0.08331	0.0	0.0	0.0	0.0	0.0
GGB81661_SGB112859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16147	0.05347	0.00403	0.0778	0.0	0.0	0.0	0.0	0.0
GGB81608_SGB112163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15937	0.21396	0.14438	0.3059	0.0	0.0	0.0	0.0	0.0
GGB81608_SGB207912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15226	0.55521	0.05695	0.00318	0.0	0.0	0.0	0.0	0.0
